"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-24","12.30","0.00","0.0","0.0","64","68","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-25","6.49","0.00","0.0","0.0","51","59","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-26","7.38","0.00","0.0","0.0","46","58","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-27","7.16","0.00","0.0","0.0","44","47","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-28","2.68","0.00","0.0","0.0","38","53","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-29","8.50","0.00","0.0","0.0","49","60","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-11-30","10.07","0.00","0.0","0.0","61","72","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-01","4.25","0.00","0.0","0.0","63","73","52","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-02","2.46","0.00","0.0","0.0","60","71","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-03","2.24","0.00","0.0","0.0","59","71","49","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-04","3.58","0.00","0.0","0.0","62","76","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-05","6.49","0.18","0.0","0.0","64","73","58","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-06","12.30","1.61","0.0","0.0","62","69","48","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-07","8.95","0.00","0.0","0.0","50","58","44",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-08","3.80","0.00","0.0","0.0","48","54","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-09","7.83","0.00","0.0","0.0","46","60","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-10","5.82","0.00","0.0","0.0","39","48","29",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-11","3.80","0.00","0.0","0.0","37","52","27","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-12","2.91","0.00","0.0","0.0","40","57","28","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-13","5.37","0.00","0.0","0.0","40","55","28","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-14","4.47","0.00","0.0","0.0","44","59","32","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-15","4.92","0.10","0.0","0.0","45","63","34","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-16","9.17","0.17","0.0","0.0","55","63","36","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-17","2.68","0.00","0.0","0.0","39","46","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-18","2.46","0.00","0.0","0.0","40","49","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-19","2.68","0.13","0.0","0.0","39","48","32","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-20","3.80","0.00","0.0","0.0","43","50","34","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-21","4.47","0.00","0.0","0.0","44","56","33","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-22","7.16","0.18","0.0","0.0","51","56","49","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-23","9.40","1.73","0.0","0.0","55","61","54","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-24","10.29","0.25","0.0","0.0","55","59","41","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-25","3.13","0.00","0.0","0.0","43","53","33","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-26","2.01","0.00","0.0","0.0","43","56","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-27","6.04","1.74","0.0","0.0","51","59","47","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-28","4.70","0.94","0.0","0.0","57","61","50","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-29","4.92","0.12","0.0","0.0","50","54","45","    1","    1",,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-30","8.50","0.00","0.0","0.0","44","47","32","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2014-12-31","3.80","0.00","0.0","0.0","36","47","29","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-01","2.68","0.12","0.0","0.0","40","52","31","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-02","4.70","0.67","0.0","0.0","45","52","43","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-03","9.17","1.64","0.0","0.0","57","66","52","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-04","11.18","0.62","0.0","0.0","57","63","41","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-05","7.61","0.00","0.0","0.0","40","46","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-06","6.26","0.00","0.0","0.0","38","53","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-07","12.75","0.00","0.0","0.0","34","38","12",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-08","5.82","0.00","0.0","0.0","18","33","8",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-09","5.37","0.00","0.0","0.0","30","39","22",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-10","4.03","0.00","0.0","0.0","31","47","15",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-11","5.82","0.00","0.0","0.0","40","50","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-12","5.14","0.05","0.0","0.0","49","54","46","    1","    1",,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-13","8.72","0.00","0.0","0.0","43","46","35","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-14","5.82","0.00","0.0","0.0","37","42","34","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-15","3.13","0.01","0.0","0.0","36","39","31","    1",,,"    1",,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-16","2.01","0.00","0.0","0.0","37","54","25","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-17","5.59","0.00","0.0","0.0","42","62","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-18","6.93","0.00","0.0","0.0","51","60","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-19","5.82","0.00","0.0","0.0","46","68","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-20","4.03","0.00","0.0","0.0","54","66","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-21","4.70","0.00","0.0","0.0","49","64","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-22","6.49","0.55","0.0","0.0","44","53","34","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-23","7.38","0.67","0.0","0.0","45","49","40","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-24","7.83","0.01","0.0","0.0","40","49","32","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-25","8.28","0.04","0.0","0.0","43","61","30",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-26","10.96","0.00","0.0","0.0","44","47","38","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-27","7.61","0.00","0.0","0.0","43","57","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-28","2.91","0.00","0.0","0.0","41","58","26","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-29","9.84","0.00","0.0","0.0","51","66","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-30","10.29","0.00","0.0","0.0","47","51","29",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-01-31","3.80","0.00","0.0","0.0","41","60","26",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-01","10.51","0.29","0.0","0.0","51","59","47","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-02","11.63","0.00","0.0","0.0","43","55","24",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-03","1.57","0.00","0.0","0.0","33","49","23",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-04","2.24","0.00","0.0","0.0","40","51","29",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-05","9.17","0.00","0.0","0.0","42","47","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-06","2.46","0.00","0.0","0.0","36","55","20",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-07","6.71","0.00","0.0","0.0","46","67","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-08","10.96","0.00","0.0","0.0","57","69","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-09","11.41","0.06","0.0","0.0","59","65","38","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-10","10.51","0.00","0.0","0.0","40","48","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-11","2.24","0.00","0.0","0.0","41","62","26","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-12","10.96","0.00","0.0","0.0","40","46","26",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-13","4.70","0.00","0.0","0.0","31","46","23",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-14","7.83","0.00","0.0","0.0","41","63","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-15","9.62","0.00","0.0","0.0","38","43","22",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-16","8.95","1.45","0.0","0.0","40","53","32","    1",,,,,"    1",,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-17","9.84","0.00","0.0","0.0","31","36","24",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-18","12.30","0.00","0.0","0.0","30","42","22",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-19","8.05","0.00","0.0","0.0","23","31","13",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-20","7.61","0.01","0.0","0.0","24","38","20",,,,"    1",,"    1",,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-21","13.42","0.76","0.0","0.0","46","62","38","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-22","6.49","0.33","0.0","0.0","52","55","38","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-23","10.51","0.37","0.0","0.0","37","43","32","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-24","5.82","0.01","0.0","0.0","35","45","29","    1",,,,,"    1",,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-25","4.70","1.04","0.7","0.0","34","35","30","    1",,,"    1","    1",,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-26","5.82","0.00","0.0","0.0","33","39","28","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-27","8.50","0.00","0.0","0.0","33","43","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-02-28","6.49","0.00","0.0","0.0","42","63","29",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-01","6.04","0.00","0.0","0.0","53","58","49",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-02","4.70","0.46","0.0","0.0","52","54","49","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-03","4.03","0.29","0.0","0.0","56","66","52","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-04","12.75","0.33","0.0","0.0","67","79","46","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-05","14.09","0.41","0.1","0.0","41","46","22","    1",,,"    1",,"    1",,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-06","6.71","0.00","0.0","0.0","29","47","18",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-07","1.79","0.00","0.0","0.0","40","63","23",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-08","4.03","0.02","0.0","0.0","49","69","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-09","6.04","0.19","0.0","0.0","54","62","47","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-10","10.51","0.37","0.0","0.0","61","72","56","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-11","3.13","0.19","0.0","0.0","64","71","56","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-12","7.61","0.02","0.0","0.0","62","71","53","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-13","11.41","0.04","0.0","0.0","58","61","51","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-14","4.47","0.03","0.0","0.0","58","67","52","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-15","4.03","0.00","0.0","0.0","64","77","48","    1","    1",,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-16","2.01","0.00","0.0","0.0","60","81","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-17","5.82","0.00","0.0","0.0","66","81","52",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-18","4.25","0.13","0.0","0.0","65","76","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-19","4.70","0.11","0.0","0.0","62","68","55","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-20","4.03","0.05","0.0","0.0","61","71","54","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-21","3.80","0.08","0.0","0.0","59","65","53","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-22","6.04","0.58","0.0","0.0","55","57","52","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-23","7.16","0.02","0.0","0.0","59","69","50","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-24","4.70","0.00","0.0","0.0","57","69","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-25","6.04","0.00","0.0","0.0","66","79","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-26","9.17","0.12","0.0","0.0","68","77","48","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-27","11.41","0.09","0.0","0.0","50","59","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-28","6.93","0.00","0.0","0.0","42","51","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-29","6.93","0.00","0.0","0.0","48","63","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-30","7.16","0.57","0.0","0.0","63","75","50","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-03-31","5.37","0.13","0.0","0.0","62","81","49","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-01","1.79","0.41","0.0","0.0","65","80","55","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-02","7.61","0.38","0.0","0.0","69","75","62","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-03","13.87","0.34","0.0","0.0","72","85","58","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-04","10.07","0.00","0.0","0.0","61","67","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-05","6.49","0.00","0.0","0.0","57","72","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-06","6.71","0.23","0.0","0.0","65","70","63","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-07","5.59","0.00","0.0","0.0","69","79","62","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-08","4.70","0.00","0.0","0.0","71","85","59","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-09","11.41","0.00","0.0","0.0","74","85","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-10","8.28","1.74","0.0","0.0","71","73","58","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-11","5.37","0.00","0.0","0.0","65","78","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-12","5.82","0.00","0.0","0.0","63","77","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-13","6.93","0.90","0.0","0.0","68","72","66","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-14","8.05","0.10","0.0","0.0","72","79","67","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-15","3.36","0.00","0.0","0.0","70","80","64","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-16","7.38","1.97","0.0","0.0","65","71","58","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-17","5.59","0.38","0.0","0.0","60","63","58","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-18","4.70","0.07","0.0","0.0","65","74","61","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-19","8.95","1.69","0.0","0.0","69","79","63","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-20","11.86","0.03","0.0","0.0","68","74","55",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-21","4.03","0.00","0.0","0.0","60","71","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-22","6.04","0.00","0.0","0.0","63","81","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-23","4.92","0.00","0.0","0.0","62","66","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-24","4.03","0.00","0.0","0.0","61","76","49",,,"    1",,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-25","7.83","1.65","0.0","0.0","69","78","59","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-26","10.29","0.00","0.0","0.0","71","84","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-27","5.59","0.00","0.0","0.0","60","68","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-28","5.82","0.21","0.0","0.0","60","73","48","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-29","4.92","0.14","0.0","0.0","60","69","52","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-04-30","6.71","0.00","0.0","0.0","62","77","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-01","5.37","0.00","0.0","0.0","62","72","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-02","2.01","0.00","0.0","0.0","62","77","47","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-03","2.46","0.00","0.0","0.0","66","81","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-04","2.01","0.00","0.0","0.0","69","83","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-05","3.13","0.00","0.0","0.0","71","83","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-06","3.58","0.00","0.0","0.0","70","82","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-07","2.01","0.00","0.0","0.0","72","86","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-08","2.46","0.00","0.0","0.0","74","88","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-09","2.46","0.00","0.0","0.0","76","88","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-10","3.80","0.00","0.0","0.0","78","90","65",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-11","7.61","0.00","0.0","0.0","79","89","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-12","6.93","0.00","0.0","0.0","76","82","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-13","4.92","0.00","0.0","0.0","72","85","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-14","4.03","0.00","0.0","0.0","73","88","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-15","7.38","0.00","0.0","0.0","75","82","69",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-16","6.49","0.26","0.0","0.0","72","80","69","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-17","6.26","0.06","0.0","0.0","74","86","69","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-18","6.71","0.00","0.0","0.0","76","85","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-19","3.36","0.00","0.0","0.0","76","86","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-20","6.49","0.00","0.0","0.0","77","87","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-21","9.62","0.00","0.0","0.0","69","71","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2015-05-22","6.04","0.00","0.0","0.0","61","78","48",,,,,,,,,,,,,,,,,,,
